id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51075180,Aparthotel in Praha 1 · ★4.73 · Studio · 1 bed · 1 bath,410429580,Vn,,Praha 1,50.08436,14.42531,Entire home/apt,3972,2,15,2022-08-21,0.53,8,362,0,
51076876,Condo in Praha 5 · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,63267691,Tomáš,,Praha 5,50.06867,14.37615,Private room,1500,2,110,2023-12-10,3.73,1,159,46,
51078236,pension in Hlavní město Praha · 1 bedroom · 1 private bath,24866397,Pension Corto,,Praha 1,50.08429,14.41992,Private room,3240,1,0,,,5,308,0,
51078881,Houseboat in Praha 7 · ★4.96 · 1 bedroom · 4 beds · 1 bath,413289998,Bonanza,,Praha 7,50.106213,14.458027,Entire home/apt,3400,2,46,2023-10-01,1.62,1,253,13,
51085205,Rental unit in Hlavní město Praha · 1 bedroom · 1 shared bath,302681714,Alex,,Praha 1,50.08274,14.43021,Private room,759,365,0,,,1,90,0,
51091813,Serviced apartment in Hlavní město Praha · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,389119424,Zdeněk,,Praha 1,50.08043,14.41763,Entire home/apt,,1,6,2021-08-28,0.21,7,0,0,
51104017,Rental unit in Praha 7 · ★3.95 · 3 bedrooms · 3 beds · 2 baths,257779276,Oliver,,Praha 7,50.09957,14.42196,Entire home/apt,6657,1,19,2023-06-25,0.66,38,354,6,
51120322,Condo in Hlavní město Praha · ★4.38 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077335357666016,14.421709060668945,Private room,,2,13,2023-08-20,0.45,65,0,2,
51120429,Condo in Hlavní město Praha · ★4.35 · 1 bedroom · 1 bed · 1 shared bath,199610462,Jessica,,Praha 2,50.077335357666016,14.421709060668945,Private room,,2,17,2023-09-13,0.58,65,0,6,
51120513,Condo in Hlavní město Praha · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,199610462,Jessica,,Praha 2,50.077335357666016,14.421709060668945,Private room,,2,12,2023-08-20,0.42,65,0,4,
51136378,Serviced apartment in Hlavní město Praha · ★4.87 · 1 bedroom · 1 bed · 1 bath,403695063,Zeitraum,,Praha 1,50.08572,14.43396,Entire home/apt,3664,1,61,2023-11-05,2.10,16,159,13,
51137114,Condo in Praha 3 · ★4.58 · 1 bedroom · 4 beds · 1 bath,37031759,Nick And Jenny,,Praha 3,50.08147,14.44779,Entire home/apt,2179,2,71,2023-12-10,2.44,53,244,16,
51140363,Serviced apartment in Hlavní město Praha · ★5.0 · 1 bedroom · 1 bed · 1 bath,403695063,Zeitraum,,Praha 1,50.08389,14.43206,Entire home/apt,,1,27,2022-03-31,0.92,16,0,0,
51161920,Serviced apartment in Hlavní město Praha · ★4.88 · 1 bedroom · 1 bed · 1 bath,414058715,Aparthotel,,Praha 2,50.077591,14.433769,Entire home/apt,3231,1,177,2023-12-03,6.97,17,347,70,
51163437,Aparthotel in Hlavní město Praha · 1 bedroom · 1 bed · 1 bath,398694774,OREA Place Seno,,Praha 1,50.08605,14.42838,Entire home/apt,4816,2,2,2022-05-15,0.07,4,0,0,
51167939,Serviced apartment in Hlavní město Praha · ★4.38 · Studio · 1 bed · 1 bath,1140084,Prague Days,,Praha 1,50.08017,14.4332,Entire home/apt,1041,2,8,2022-03-09,0.28,56,0,0,
51182556,Home in Hlavní město Praha · 2 bedrooms · 4 beds · 1 private bath,383928681,Alexandr,,Praha 1,50.08144760131836,14.422303199768066,Private room,8015,2,0,,,12,295,0,
51183315,Home in Hlavní město Praha · 4 bedrooms · 5 beds · 2 shared baths,383928681,Alexandr,,Praha 1,50.08144760131836,14.422303199768066,Private room,18880,1,0,,,12,327,0,
51186765,Rental unit in Hlavní město Praha · ★4.80 · 1 bedroom · 2 beds · 1 bath,325831324,LDL Prague,,Praha 1,50.090542,14.42637,Entire home/apt,3955,2,5,2023-10-22,0.26,9,0,2,
51187539,Rental unit in Hlavní město Praha · ★4.25 · 2 bedrooms · 2 beds · 1 bath,325831324,LDL Prague,,Praha 1,50.089962,14.423865,Entire home/apt,4746,2,4,2023-11-05,0.21,9,0,1,
51193850,Rental unit in Hlavní město Praha · ★4.90 · 1 bedroom · 2 beds · 1 bath,414345896,Vladislav,,Praha 1,50.078072,14.424887,Entire home/apt,2414,2,163,2023-11-27,5.69,10,58,67,
51193871,Condo in Hlavní město Praha · ★4.91 · 2 bedrooms · 6 beds · 1.5 baths,223388591,Jana,,Praha 1,50.08734,14.40253,Entire home/apt,9974,2,43,2023-12-03,1.57,1,7,20,
51194048,Rental unit in Hlavní město Praha · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,423259,Zsofia,,Praha 2,50.07745,14.42027,Entire home/apt,3335,3,8,2023-08-17,0.28,15,98,3,
51194199,Rental unit in Hlavní město Praha · ★4.49 · 1 bedroom · 1 bed · 1.5 baths,276641146,Lenka,,Praha 1,50.08373,14.41405,Entire home/apt,2355,3,68,2023-11-03,2.35,13,0,18,
51194521,Rental unit in Hlavní město Praha · ★4.63 · 3 bedrooms · 6 beds · 2.5 baths,276641146,Lenka,,Praha 1,50.08471,14.41607,Entire home/apt,6906,3,43,2023-11-19,1.56,13,88,20,
51220031,Serviced apartment in Hlavní město Praha · ★4.70 · 1 bedroom · 1 bed · 1 bath,403695063,Zeitraum,,Praha 1,50.08432,14.43421,Entire home/apt,,1,10,2022-03-27,0.34,16,0,0,
51221043,Serviced apartment in Hlavní město Praha · ★4.71 · 1 bedroom · 2 beds · 1 bath,403695063,Zeitraum,,Praha 1,50.0862,14.43413,Entire home/apt,,1,7,2022-04-30,0.25,16,0,0,
51221290,Rental unit in Hlavní město Praha · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,114986656,Vaida,,Praha 2,50.07711,14.42465,Entire home/apt,5286,3,78,2023-12-17,3.03,1,100,41,
51227070,Rental unit in Hlavní město Praha · ★4.64 · 1 bedroom · 1 bed · 1 bath,13121470,Tina,,Praha 1,50.09258,14.42107,Entire home/apt,2942,2,66,2023-06-20,2.28,7,161,10,
51265160,Rental unit in Praha 3 · ★4.86 · 1 bedroom · 3 beds · 1 bath,265566990,Šárka,,Praha 3,50.08385,14.45436,Entire home/apt,2421,2,42,2023-12-03,2.47,3,184,35,
51265405,Rental unit in Praha 3 · 1 bedroom · 1 bed · 1 bath,265566990,Šárka,,Praha 3,50.0886067,14.4593221,Entire home/apt,2514,2,0,,,3,17,0,
51268088,Serviced apartment in Hlavní město Praha · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,100335276,Diana,,Praha 2,50.07829,14.43368,Entire home/apt,4981,1,11,2023-12-17,0.54,1,0,1,
51273391,Rental unit in Hlavní město Praha · 1 bedroom · 1 bed · 2.5 shared baths,407625312,Eva,,Praha 5,50.08034,14.4043,Private room,520,150,0,,,3,143,0,
51282753,Rental unit in Hlavní město Praha · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,52431987,Michal & Friends,,Praha 2,50.07578,14.42834,Entire home/apt,1829,1,60,2023-12-03,2.19,82,99,26,
51284215,Hotel in Praha 5 · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,137465310,Jakub,,Praha 5,50.07315,14.39331,Private room,1488,1,69,2023-02-26,2.40,5,283,2,
51294575,Rental unit in Hlavní město Praha · ★4.59 · 1 bedroom · 1 bed · 1.5 baths,52431987,Michal & Friends,,Praha 2,50.07396,14.42885,Entire home/apt,2002,1,66,2023-12-17,2.41,82,98,27,
51294775,Aparthotel in Praha 1 · ★5.0 · Studio · 1 bed · 1 bath,410429580,Vn,,Praha 1,50.08424,14.42347,Entire home/apt,4140,2,3,2022-12-11,0.14,8,349,0,
51294892,Aparthotel in Praha 1 · 1 bedroom · 1 bed · 1 bath,410429580,Vn,,Praha 1,50.08469,14.42327,Entire home/apt,5034,2,0,,,8,360,0,
51295102,Aparthotel in Praha 1 · ★4.78 · 1 bedroom · 1 bed · 1 bath,410429580,Vn,,Praha 1,50.08297,14.42496,Entire home/apt,4746,2,50,2023-01-06,1.73,8,361,1,
51295286,Aparthotel in Praha 1 · 1 bedroom · 1 bed · 1 bath,410429580,Vn,,Praha 1,50.08272,14.42377,Entire home/apt,5230,2,2,2022-02-14,0.08,8,363,0,
51295423,Aparthotel in Praha 1 · ★4.92 · 2 bedrooms · 3 beds · 1 bath,410429580,Vn,,Praha 1,50.08474,14.42321,Entire home/apt,6130,2,12,2023-09-15,0.43,8,323,5,
51295538,Aparthotel in Praha 1 · ★4.17 · 2 bedrooms · 3 beds · 1 bath,410429580,Vn,,Praha 1,50.08274,14.42396,Entire home/apt,5489,2,6,2022-02-28,0.21,8,297,0,
51295623,Hotel in Hlavní město Praha · ★4.31 · 1 bedroom · 2 beds · 1 private bath,3524453,Aparthotel,,Praha 2,50.0773,14.42278,Private room,800,4,49,2023-11-22,1.69,19,15,15,
51296122,Serviced apartment in Hlavní město Praha · ★4.86 · 1 bedroom · 1 bed · 1 bath,403695063,Zeitraum,,Praha 1,50.08401,14.43221,Entire home/apt,,1,14,2022-04-16,0.48,16,0,0,
51299203,Rental unit in Hlavní město Praha · ★4.75 · 1 bedroom · 2 beds · 1 bath,29903164,Veronika,,Praha 2,50.06756,14.44317,Entire home/apt,1900,2,12,2023-01-01,0.42,1,0,1,
51301094,Rental unit in Hlavní město Praha · ★4.77 · 2 bedrooms · 3 beds · 1 bath,144131668,Elena,,Praha 1,50.09127,14.42663,Entire home/apt,2172,2,97,2023-11-20,3.38,8,180,35,
51302774,Condo in Hlavní město Praha · ★3.75 · 1 bedroom · 1 bed · 1 shared bath,199610462,Jessica,,Praha 2,50.077362060546875,14.422003746032715,Private room,,2,4,2022-08-14,0.14,65,0,0,
51303043,Condo in Hlavní město Praha · ★4.10 · 1 bedroom · 1 bed · 1 bath,199610462,Jessica,,Praha 2,50.077362060546875,14.422003746032715,Private room,,2,10,2023-08-27,0.35,65,0,3,
51305074,Rental unit in Hlavní město Praha · 1 bedroom · 1 bed · 2.5 shared baths,407625312,Eva,,Praha 5,50.08006,14.40304,Private room,498,150,0,,,3,202,0,
51305461,Rental unit in Hlavní město Praha · 1 bedroom · 1 bed · 2.5 shared baths,407625312,Eva,,Praha 5,50.07923,14.40309,Private room,580,150,0,,,3,171,0,
51315038,Rental unit in Hlavní město Praha · ★4.65 · 1 bedroom · 1 bed · 1 bath,37031759,Nick And Jenny,,Praha 4,50.0674,14.43693,Entire home/apt,2403,2,65,2023-12-03,2.28,53,69,16,
51317740,Rental unit in Hlavní město Praha · ★4.58 · 2 bedrooms · 3 beds · 2 baths,9345552,Romana,,Praha 1,50.07737,14.42892,Entire home/apt,6736,2,72,2023-12-13,2.58,45,319,37,
51320470,Rental unit in Praha 13 · ★4.98 · 2 bedrooms · 3 beds · 1.5 baths,72065244,Andrej,,Praha 13,50.04674,14.30515,Entire home/apt,1413,1,40,2023-11-11,1.40,3,8,31,
